DAR|1079.5,683.5|2011-12-29 20:13:14|Rain|15.6|1094.6|62
SYD|1079.5,684.5|2009-11-15 02:38:55|Snow|-6.9|943.0|70
ABX|1079.5,685.5|2010-04-08 20:12:36|Snow|-1.2|1093.8|70
MEL|1079.5,686.5|2014-02-17 22:19:48|Sunny|23.7|1032.9|64
ADL|1079.5,687.5|2016-04-30 02:11:31|Sunny|11.5|1012.3|58
BRB|1079.5,688.5|2016-03-26 11:42:20|Rain|18.4|965.9|67
PER|1079.5,689.5|2015-01-13 07:46:52|Rain|17.3|1082.6|62
BNK|1079.5,690.5|2011-08-22 22:12:45|Sunny|34.6|948.8|70
HOB|1079.5,691.5|2010-04-30 05:05:45|Snow|-1.2|942.1|68
CAN|1079.5,692.5|2012-07-12 11:23:43|Snow|-6.9|793.5|61
DAR|1079.5,693.5|2010-05-03 09:45:48|Snow|-1.4|893.1|67
SYD|1079.5,694.5|2008-03-18 00:52:52|Sunny|21.7|1123.3|68
ABX|1079.5,695.5|2009-02-15 01:47:51|Snow|-4.1|1067.4|60
MEL|1079.5,696.5|2015-02-16 11:48:58|Rain|17.2|1036.9|57
ADL|1079.5,697.5|2017-05-16 00:10:10|Sunny|30.1|778.3|57
BRB|1079.5,698.5|2014-03-14 21:33:15|Rain|24.7|850.5|61
PER|1079.5,699.5|2017-09-07 23:36:18|Sunny|23.0|894.4|57
BNK|1079.5,700.5|2013-01-26 13:21:27|Snow|-4.3|943.3|70
HOB|1079.5,701.5|2009-09-20 18:13:00|Sunny|36.8|793.8|56
CAN|1079.5,702.5|2016-11-17 10:45:19|Sunny|38.8|806.7|69
DAR|1079.5,703.5|2016-07-25 05:21:35|Sunny|30.9|1151.1|62
SYD|1079.5,704.5|2008-06-12 21:32:13|Rain|23.0|911.5|67
ABX|1079.5,705.5|2016-08-20 00:43:39|Snow|-4.3|708.9|63
MEL|1079.5,706.5|2011-08-31 16:55:06|Rain|22.8|1177.1|61
ADL|1079.5,707.5|2012-06-02 11:34:59|Rain|15.7|720.6|67
BRB|1079.5,708.5|2016-11-13 23:04:43|Rain|18.9|905.6|67
PER|1079.5,709.5|2013-04-27 21:39:28|Sunny|12.7|856.1|69
BNK|1079.5,710.5|2014-03-28 16:06:38|Snow|-1.2|841.6|63
HOB|1079.5,711.5|2012-03-12 07:55:00|Rain|23.3|756.4|65
CAN|1079.5,712.5|2007-11-11 07:29:31|Snow|-3.4|1039.6|68
DAR|1079.5,713.5|2009-03-06 12:58:46|Snow|-2.4|799.3|68
SYD|1079.5,714.5|2009-03-09 06:19:45|Sunny|23.0|977.6|59
ABX|1079.5,715.5|2015-01-07 03:35:44|Sunny|22.4|713.4|70
MEL|1079.5,716.5|2011-08-31 05:23:07|Sunny|30.6|1139.5|69
ADL|1079.5,717.5|2016-10-11 12:09:06|Sunny|10.6|770.9|68
BRB|1079.5,718.5|2012-03-08 23:11:59|Sunny|38.8|840.0|59
PER|1079.5,719.5|2014-01-21 13:41:01|Sunny|35.3|1136.0|62
BNK|1079.5,720.5|2009-01-18 12:24:34|Sunny|10.8|1175.3|65
HOB|1079.5,721.5|2013-12-27 11:02:17|Sunny|29.4|912.2|56
CAN|1079.5,722.5|2010-11-15 23:10:43|Sunny|16.6|1023.6|62
DAR|1079.5,723.5|2013-06-20 13:58:42|Snow|-5.3|1056.2|63
SYD|1079.5,724.5|2014-10-30 20:05:29|Snow|-7.0|732.0|56
ABX|1079.5,725.5|2016-10-17 04:12:01|Rain|15.0|905.9|59
MEL|1079.5,726.5|2013-09-28 18:21:30|Sunny|20.0|1143.0|56
ADL|1079.5,727.5|2014-05-07 13:14:09|Snow|-4.1|1049.9|63
BRB|1079.5,728.5|2016-09-01 12:26:21|Rain|23.6|786.4|69
PER|1079.5,729.5|2016-11-25 10:31:31|Snow|-5.2|1108.8|57
BNK|1079.5,730.5|2011-01-19 23:54:03|Snow|-5.3|1070.2|58
HOB|1079.5,731.5|2017-05-19 14:39:41|Snow|-5.2|1033.0|61
CAN|1079.5,732.5|2015-12-18 11:15:18|Snow|-2.3|885.5|67
DAR|1079.5,733.5|2011-08-11 17:36:05|Snow|-1.0|798.9|63
SYD|1079.5,734.5|2011-10-20 16:12:10|Rain|23.7|956.7|59
ABX|1079.5,735.5|2013-09-06 07:37:21|Sunny|15.2|810.7|57
MEL|1079.5,736.5|2016-12-23 00:13:36|Snow|-4.9|761.3|70
ADL|1079.5,737.5|2015-07-23 15:32:05|Sunny|14.6|889.0|64
BRB|1079.5,738.5|2013-06-01 00:57:04|Snow|-4.6|989.9|65
PER|1079.5,739.5|2011-04-17 08:25:13|Sunny|37.1|735.6|63
BNK|1079.5,740.5|2009-11-21 12:06:19|Rain|18.0|978.1|60
HOB|1079.5,741.5|2016-03-17 22:24:41|Sunny|30.7|983.3|56
CAN|1079.5,742.5|2012-01-29 16:28:45|Snow|-1.3|701.2|62
DAR|1079.5,743.5|2017-06-25 07:25:04|Rain|22.3|937.1|60
SYD|1079.5,744.5|2016-01-28 22:44:50|Sunny|35.6|969.0|60
ABX|1079.5,745.5|2012-09-20 16:16:41|Rain|16.8|1181.1|59
MEL|1079.5,746.5|2008-11-30 12:49:21|Snow|-2.7|766.9|70
ADL|1079.5,747.5|2015-01-29 04:59:11|Rain|16.3|1149.1|67
BRB|1079.5,748.5|2013-09-19 13:07:18|Snow|-2.1|987.8|57
PER|1079.5,749.5|2009-05-19 16:41:32|Snow|-2.9|798.3|63
BNK|1079.5,750.5|2010-05-04 00:31:46|Rain|23.7|1072.8|57
HOB|1079.5,751.5|2013-03-27 08:36:40|Rain|18.8|1156.9|59
CAN|1079.5,752.5|2015-04-04 16:19:31|Rain|18.5|827.0|59
DAR|1079.5,753.5|2016-04-20 22:45:04|Sunny|25.3|738.8|64
SYD|1079.5,754.5|2009-08-03 07:04:23|Sunny|11.4|922.3|68
ABX|1079.5,755.5|2017-04-15 15:29:29|Sunny|27.2|1043.6|67
MEL|1079.5,756.5|2011-04-28 18:37:31|Sunny|26.6|710.1|57
ADL|1079.5,757.5|2016-04-14 00:28:10|Snow|-1.5|719.2|62
BRB|1079.5,758.5|2010-12-14 00:06:06|Sunny|34.9|933.6|60
PER|1079.5,759.5|2016-09-18 03:33:35|Sunny|12.5|1018.6|67
BNK|1079.5,760.5|2015-03-25 17:58:22|Snow|-5.1|970.4|56
HOB|1079.5,761.5|2008-06-27 00:38:16|Snow|-5.2|824.9|62
CAN|1079.5,762.5|2016-03-03 16:13:18|Rain|15.8|756.5|58
DAR|1079.5,763.5|2017-07-01 02:53:02|Snow|-2.5|752.9|56
SYD|1079.5,764.5|2017-03-20 02:25:12|Rain|22.0|1155.1|57
ABX|1079.5,765.5|2014-02-23 00:53:21|Sunny|16.9|931.9|64
MEL|1079.5,766.5|2010-08-15 19:37:30|Rain|16.6|1171.7|61
ADL|1079.5,767.5|2012-08-20 15:32:31|Snow|-1.9|956.0|57
BRB|1079.5,768.5|2009-06-24 18:03:41|Sunny|21.7|787.4|63
PER|1079.5,769.5|2010-12-03 02:28:09|Rain|22.0|1048.6|59
BNK|1079.5,770.5|2016-03-06 22:59:52|Rain|21.0|707.8|65
HOB|1079.5,771.5|2015-02-05 14:42:55|Rain|20.2|708.6|63
CAN|1079.5,772.5|2008-04-24 23:42:00|Snow|-3.8|991.3|67
DAR|1079.5,773.5|2008-02-17 09:57:15|Sunny|14.3|746.6|70
SYD|1079.5,774.5|2008-05-13 04:26:52|Rain|20.4|816.0|58
ABX|1079.5,775.5|2012-10-24 05:39:58|Snow|-4.8|1111.9|60
MEL|1079.5,776.5|2008-07-19 21:22:19|Snow|-4.5|1080.4|65
ADL|1079.5,777.5|2013-07-10 21:31:40|Sunny|29.1|1180.4|70
BRB|1079.5,778.5|2011-08-17 20:44:01|Snow|-2.8|811.6|63
PER|1079.5,779.5|2015-09-10 21:19:14|Sunny|33.3|995.9|57
BNK|1079.5,780.5|2015-07-22 03:21:46|Rain|20.5|1105.0|68
HOB|1079.5,781.5|2008-09-06 16:48:21|Sunny|27.9|1000.2|57
CAN|1079.5,782.5|2010-01-10 12:32:46|Snow|-4.3|936.7|67
DAR|1079.5,783.5|2008-07-17 20:33:41|Rain|18.9|902.2|66
SYD|1079.5,784.5|2012-02-04 02:13:28|Snow|-5.2|1006.6|66
ABX|1079.5,785.5|2009-06-27 07:47:41|Snow|-6.0|928.6|67
MEL|1079.5,786.5|2017-08-03 05:49:07|Rain|19.4|973.0|56
ADL|1079.5,787.5|2013-09-20 14:27:12|Sunny|20.4|1151.2|57
BRB|1079.5,788.5|2010-07-20 02:00:10|Sunny|13.6|715.5|68
PER|1079.5,789.5|2016-12-30 03:26:29|Rain|15.0|978.2|67
BNK|1079.5,790.5|2014-09-27 19:50:36|Sunny|29.1|940.2|60
HOB|1079.5,791.5|2009-02-25 12:47:03|Snow|-2.3|998.6|63
CAN|1079.5,792.5|2010-10-18 01:37:25|Snow|-6.2|986.3|67
DAR|1079.5,793.5|2017-01-23 13:22:23|Rain|24.5|1034.7|57
SYD|1079.5,794.5|2010-11-10 02:27:21|Sunny|15.1|1033.2|70
ABX|1079.5,795.5|2009-10-03 21:22:00|Snow|-3.4|1051.6|61
MEL|1079.5,796.5|2008-04-05 16:03:43|Sunny|18.4|875.1|70
ADL|1079.5,797.5|2016-06-25 04:35:25|Rain|19.1|755.5|70
BRB|1079.5,798.5|2009-04-14 02:01:21|Snow|-5.7|1040.8|62
PER|1079.5,799.5|2012-02-20 13:46:45|Snow|-2.9|1080.3|58
BNK|1079.5,800.5|2012-06-27 13:42:58|Rain|17.7|993.6|63
HOB|1079.5,801.5|2014-02-01 02:36:26|Rain|15.9|736.3|64
CAN|1079.5,802.5|2008-05-15 03:26:58|Sunny|12.0|734.1|67
DAR|1079.5,803.5|2017-05-14 21:50:00|Rain|20.6|821.1|63
SYD|1079.5,804.5|2009-06-26 06:05:26|Sunny|33.4|1002.4|56
ABX|1079.5,805.5|2008-04-07 02:00:12|Snow|-2.2|822.3|64
MEL|1079.5,806.5|2016-02-13 21:41:48|Sunny|39.7|898.1|66
ADL|1079.5,807.5|2013-10-14 16:33:42|Sunny|21.9|1117.1|58
BRB|1079.5,808.5|2013-08-23 19:00:17|Rain|23.1|1073.3|57
PER|1079.5,809.5|2009-01-17 06:15:32|Snow|-4.3|956.3|62
BNK|1079.5,810.5|2016-05-01 01:44:06|Sunny|30.6|776.7|58
HOB|1079.5,811.5|2011-06-08 19:29:02|Snow|-6.5|1176.8|62
CAN|1079.5,812.5|2012-06-20 21:04:40|Rain|17.2|743.1|59
DAR|1079.5,813.5|2009-07-25 00:57:46|Sunny|33.2|1062.6|63
SYD|1079.5,814.5|2014-03-08 06:32:31|Rain|15.4|707.8|59
ABX|1079.5,815.5|2014-05-26 20:39:06|Snow|-4.8|971.0|58
MEL|1079.5,816.5|2012-04-30 12:59:50|Snow|-3.5|819.2|56
ADL|1079.5,817.5|2015-02-12 05:43:06|Sunny|26.8|1082.8|61
BRB|1079.5,818.5|2015-04-11 19:12:19|Sunny|25.8|1179.6|56
PER|1079.5,819.5|2012-09-03 10:01:43|Snow|-1.6|1194.3|57
BNK|1079.5,820.5|2012-09-10 15:40:43|Snow|-4.1|743.5|62
HOB|1079.5,821.5|2011-09-13 03:30:09|Rain|19.0|1158.8|67
CAN|1079.5,822.5|2011-10-13 21:03:57|Rain|22.0|1029.0|64
DAR|1079.5,823.5|2016-08-31 15:15:02|Sunny|36.9|797.9|58
SYD|1079.5,824.5|2013-01-08 16:23:59|Sunny|29.9|872.1|70
ABX|1079.5,825.5|2013-05-05 02:04:56|Sunny|15.0|778.9|70
MEL|1079.5,826.5|2012-05-05 16:57:34|Sunny|23.0|879.2|63
ADL|1079.5,827.5|2017-02-22 20:04:50|Sunny|38.3|813.0|69
BRB|1079.5,828.5|2008-06-21 10:33:04|Sunny|10.3|761.1|63
PER|1079.5,829.5|2008-03-08 09:13:07|Rain|17.3|1112.3|61
BNK|1079.5,830.5|2009-07-25 02:30:09|Sunny|12.0|897.2|70
HOB|1079.5,831.5|2017-08-14 02:36:25|Sunny|24.3|1046.8|69
CAN|1079.5,832.5|2010-12-07 17:41:57|Sunny|13.4|983.0|58
DAR|1079.5,833.5|2010-09-27 16:49:49|Snow|-4.4|809.7|58
SYD|1079.5,834.5|2010-02-22 04:25:32|Rain|21.1|1183.1|60
ABX|1079.5,835.5|2013-07-12 05:12:29|Sunny|24.1|858.3|57
MEL|1079.5,836.5|2010-06-24 14:18:43|Snow|-2.9|715.3|70
ADL|1079.5,837.5|2014-12-17 01:26:49|Rain|24.1|1098.2|64
BRB|1079.5,838.5|2016-06-29 07:12:24|Snow|-1.3|1078.1|62
PER|1079.5,839.5|2015-11-06 09:54:05|Snow|-5.1|969.3|64
BNK|1079.5,840.5|2017-04-23 12:09:47|Snow|-5.2|944.3|66
HOB|1079.5,841.5|2011-04-01 16:12:46|Sunny|30.1|746.1|64
CAN|1079.5,842.5|2010-07-30 17:06:34|Sunny|29.3|714.9|58
DAR|1079.5,843.5|2014-04-03 04:27:01|Rain|16.1|1043.3|68
SYD|1079.5,844.5|2016-09-13 10:44:01|Sunny|37.1|1140.5|63
ABX|1079.5,845.5|2008-02-01 10:24:40|Rain|19.8|1109.5|57
MEL|1079.5,846.5|2016-08-16 16:11:23|Sunny|39.8|1073.5|58
ADL|1079.5,847.5|2011-10-18 07:22:46|Snow|-6.1|981.5|58
BRB|1079.5,848.5|2013-01-09 15:15:40|Rain|22.2|968.1|69
PER|1079.5,849.5|2009-02-13 12:06:03|Sunny|33.6|821.6|68
BNK|1079.5,850.5|2016-02-04 07:26:34|Snow|-5.9|1089.1|60
HOB|1079.5,851.5|2017-06-25 14:40:01|Rain|18.0|856.5|59
CAN|1079.5,852.5|2009-11-27 09:40:47|Rain|24.4|771.5|62
DAR|1079.5,853.5|2014-12-07 10:38:32|Rain|17.6|747.8|66
SYD|1079.5,854.5|2016-09-26 23:20:11|Sunny|15.7|719.1|56
ABX|1079.5,855.5|2012-06-11 02:41:02|Snow|-1.1|1012.1|56
MEL|1079.5,856.5|2010-01-22 08:56:11|Rain|23.6|822.5|57
ADL|1079.5,857.5|2015-11-19 08:10:25|Snow|-5.7|896.1|63
BRB|1079.5,858.5|2011-09-20 14:34:30|Snow|-6.0|876.5|70
PER|1079.5,859.5|2011-06-18 07:46:52|Rain|15.4|753.4|70
BNK|1079.5,860.5|2010-11-07 14:25:57|Snow|-6.9|842.8|68
HOB|1079.5,861.5|2011-07-18 18:07:59|Rain|22.6|1004.8|59
CAN|1079.5,862.5|2017-02-05 03:29:50|Sunny|29.6|879.1|61
DAR|1079.5,863.5|2017-10-15 15:57:34|Rain|20.3|815.6|58
SYD|1079.5,864.5|2014-02-11 06:20:30|Sunny|35.3|711.2|63
ABX|1079.5,865.5|2012-12-09 20:01:31|Snow|-4.5|750.2|66
MEL|1079.5,866.5|2013-04-18 19:58:47|Snow|-1.6|794.2|62
ADL|1079.5,867.5|2010-10-03 13:53:59|Sunny|14.1|964.9|67
BRB|1079.5,868.5|2013-06-12 21:28:46|Sunny|19.3|733.1|56
PER|1079.5,869.5|2010-10-26 14:42:12|Sunny|19.5|781.1|69
BNK|1079.5,870.5|2011-03-19 12:43:03|Rain|24.9|883.4|66
HOB|1079.5,871.5|2017-08-12 02:05:20|Sunny|16.5|864.7|70
CAN|1079.5,872.5|2010-03-27 12:22:52|Sunny|32.1|989.7|68
DAR|1079.5,873.5|2013-07-26 18:15:01|Rain|16.4|1013.2|61
SYD|1079.5,874.5|2017-02-06 23:10:49|Sunny|34.9|720.8|58
ABX|1079.5,875.5|2013-11-14 05:56:12|Sunny|11.4|819.9|61
MEL|1079.5,876.5|2015-06-18 02:58:45|Rain|17.0|839.0|63
ADL|1079.5,877.5|2008-11-19 18:25:46|Rain|15.8|970.2|61
BRB|1079.5,878.5|2011-03-31 17:25:21|Snow|-1.7|1147.0|57
PER|1079.5,879.5|2013-06-13 15:19:14|Sunny|27.0|1022.4|63
BNK|1079.5,880.5|2016-09-20 20:18:47|Snow|-3.9|1099.0|64
HOB|1079.5,881.5|2011-07-14 07:15:14|Sunny|18.4|938.5|57
CAN|1079.5,882.5|2009-12-23 12:03:06|Rain|23.7|847.1|68
DAR|1079.5,883.5|2008-01-22 18:11:00|Snow|-7.0|1053.9|66
SYD|1079.5,884.5|2017-11-06 15:32:21|Snow|-5.4|856.6|56
ABX|1079.5,885.5|2007-12-15 01:06:56|Rain|23.2|896.9|68
MEL|1079.5,886.5|2016-07-16 15:13:14|Sunny|27.1|787.4|62
ADL|1079.5,887.5|2016-11-12 01:36:52|Sunny|37.8|967.2|66
BRB|1079.5,888.5|2017-11-19 10:10:23|Rain|19.6|1110.2|61
PER|1079.5,889.5|2017-01-16 13:51:06|Rain|20.8|793.0|57
BNK|1079.5,890.5|2015-02-25 20:48:46|Rain|19.5|835.0|63
HOB|1079.5,891.5|2015-06-01 10:03:06|Sunny|18.5|1089.8|60
CAN|1079.5,892.5|2010-04-30 06:47:54|Snow|-6.9|942.5|62
DAR|1079.5,893.5|2017-05-06 12:18:54|Snow|-6.5|705.0|66
SYD|1079.5,894.5|2010-08-02 20:54:08|Rain|23.6|971.1|68
ABX|1079.5,895.5|2016-10-10 03:11:46|Sunny|23.8|1179.9|68
MEL|1079.5,896.5|2013-02-09 10:47:47|Sunny|12.7|762.1|67
ADL|1079.5,897.5|2017-07-08 17:37:39|Sunny|28.7|901.8|58
BRB|1079.5,898.5|2009-04-24 22:37:16|Sunny|30.8|882.1|70
PER|1079.5,899.5|2015-12-06 05:12:50|Rain|15.6|1006.1|64
BNK|1079.5,900.5|2009-04-12 14:38:34|Sunny|30.6|731.5|63
HOB|1079.5,901.5|2012-07-25 07:57:29|Rain|21.4|865.0|64
CAN|1079.5,902.5|2017-11-07 00:26:21|Sunny|16.9|1075.7|59
DAR|1079.5,903.5|2008-05-25 10:00:56|Sunny|20.1|819.2|61
SYD|1079.5,904.5|2014-08-03 09:33:43|Sunny|29.6|850.1|62
ABX|1079.5,905.5|2015-10-10 09:24:15|Snow|-6.9|863.1|65
MEL|1079.5,906.5|2010-03-07 04:25:07|Snow|-5.8|1007.1|70
ADL|1079.5,907.5|2017-03-11 06:10:02|Sunny|10.8|969.8|56
BRB|1079.5,908.5|2009-01-14 06:07:03|Rain|16.6|882.4|68
PER|1079.5,909.5|2013-08-28 14:25:08|Sunny|19.6|970.9|57
BNK|1079.5,910.5|2009-02-17 06:28:34|Rain|23.4|772.4|62
HOB|1079.5,911.5|2009-08-29 19:08:59|Rain|21.2|764.9|59
CAN|1079.5,912.5|2015-05-13 06:02:20|Rain|18.5|1185.5|70
DAR|1079.5,913.5|2016-04-06 01:27:26|Snow|-5.2|899.3|70
SYD|1079.5,914.5|2012-12-09 08:29:29|Sunny|33.6|935.6|60
ABX|1079.5,915.5|2017-07-04 22:25:23|Sunny|25.8|1161.4|60
MEL|1079.5,916.5|2015-10-03 08:22:46|Rain|20.1|927.0|68
ADL|1079.5,917.5|2008-10-25 04:05:13|Sunny|32.1|910.5|67
BRB|1079.5,918.5|2008-10-19 05:52:46|Sunny|35.2|854.7|64
PER|1079.5,919.5|2012-09-03 11:11:41|Snow|-6.6|1070.1|56
BNK|1079.5,920.5|2011-04-25 20:06:17|Rain|16.9|965.4|63
HOB|1079.5,921.5|2011-12-25 06:19:41|Snow|-4.8|805.5|57
CAN|1079.5,922.5|2014-06-02 14:29:37|Rain|18.8|1149.4|60
DAR|1079.5,923.5|2017-06-15 16:28:10|Snow|-4.0|885.7|64
SYD|1079.5,924.5|2009-01-02 11:54:11|Snow|-2.6|712.9|57
ABX|1079.5,925.5|2011-01-02 14:20:49|Sunny|28.5|745.9|64
MEL|1079.5,926.5|2017-06-14 07:30:22|Snow|-3.9|735.6|63
ADL|1079.5,927.5|2015-07-02 18:26:35|Rain|21.4|968.6|67
BRB|1079.5,928.5|2013-08-23 03:06:50|Snow|-5.4|757.1|64
PER|1079.5,929.5|2008-03-27 20:54:56|Snow|-5.4|836.8|61
BNK|1079.5,930.5|2008-02-11 18:26:35|Sunny|18.1|1054.1|56
HOB|1079.5,931.5|2014-10-19 19:24:05|Snow|-4.0|967.9|66
CAN|1079.5,932.5|2012-03-06 18:35:14|Snow|-4.9|1079.2|69
DAR|1079.5,933.5|2016-12-23 01:28:27|Snow|-3.4|1094.7|65
SYD|1079.5,934.5|2017-05-25 03:33:40|Snow|-6.0|1053.9|69
ABX|1079.5,935.5|2011-10-28 06:42:15|Sunny|15.4|1156.7|66
MEL|1079.5,936.5|2010-06-22 06:05:20|Snow|-4.2|831.3|66
ADL|1079.5,937.5|2014-11-13 09:01:08|Sunny|13.7|1066.5|58
BRB|1079.5,938.5|2016-09-19 03:26:58|Rain|22.5|1079.3|60
PER|1079.5,939.5|2013-04-26 10:07:21|Snow|-5.3|984.2|58
BNK|1079.5,940.5|2010-02-21 01:48:42|Rain|16.8|1039.6|58
HOB|1079.5,941.5|2008-02-20 22:36:31|Sunny|31.4|1017.6|59
CAN|1079.5,942.5|2011-04-09 04:58:50|Sunny|29.3|856.7|66
DAR|1079.5,943.5|2012-03-29 03:17:23|Snow|-5.9|782.1|69
SYD|1079.5,944.5|2011-10-28 09:00:55|Snow|-2.3|889.5|68
ABX|1079.5,945.5|2010-09-30 01:44:36|Snow|-6.7|943.4|65
MEL|1079.5,946.5|2017-05-29 23:44:43|Snow|-1.6|1046.7|69
ADL|1079.5,947.5|2009-01-06 16:33:42|Snow|-2.3|828.7|66
BRB|1079.5,948.5|2009-10-25 15:52:27|Sunny|21.6|1102.8|56
PER|1079.5,949.5|2010-05-06 06:50:02|Snow|-3.1|932.8|58
BNK|1079.5,950.5|2009-12-26 09:47:47|Rain|18.7|1161.8|69
HOB|1079.5,951.5|2015-12-11 18:05:26|Snow|-2.0|944.3|64
CAN|1079.5,952.5|2017-03-23 08:44:10|Snow|-5.6|909.0|68
DAR|1079.5,953.5|2013-10-30 11:31:11|Sunny|21.1|1133.8|56
SYD|1079.5,954.5|2009-05-16 04:42:54|Rain|17.4|1068.2|67
ABX|1079.5,955.5|2008-10-21 06:06:21|Sunny|16.6|1189.5|64
MEL|1079.5,956.5|2017-09-23 00:54:16|Rain|19.9|813.6|61
ADL|1079.5,957.5|2017-03-19 22:00:08|Snow|-6.1|882.4|66
BRB|1079.5,958.5|2008-01-16 21:36:04|Snow|-5.1|1082.1|63
PER|1079.5,959.5|2016-08-20 05:57:58|Rain|17.6|976.8|67
BNK|1079.5,960.5|2011-11-07 14:54:13|Rain|16.7|889.4|61
HOB|1079.5,961.5|2012-01-19 03:46:23|Sunny|15.3|708.7|70
CAN|1079.5,962.5|2013-08-10 03:25:51|Snow|-3.4|721.2|60
DAR|1079.5,963.5|2016-05-09 15:26:40|Rain|17.5|1001.4|64
SYD|1079.5,964.5|2008-01-17 03:52:26|Snow|-3.6|823.5|67
ABX|1079.5,965.5|2016-11-18 08:15:09|Snow|-5.9|926.1|67
MEL|1079.5,966.5|2014-06-06 16:52:40|Sunny|18.3|1111.6|67
ADL|1079.5,967.5|2009-04-07 23:35:29|Sunny|39.5|856.7|64
BRB|1079.5,968.5|2008-11-05 07:44:45|Sunny|37.6|918.7|70
PER|1079.5,969.5|2012-09-28 23:40:01|Rain|18.3|799.7|57
BNK|1079.5,970.5|2009-07-25 22:20:25|Rain|16.5|869.1|70
HOB|1079.5,971.5|2009-08-29 09:13:41|Sunny|17.0|1044.6|68
CAN|1079.5,972.5|2017-06-16 13:05:58|Sunny|30.1|852.4|69
DAR|1079.5,973.5|2012-09-21 05:15:40|Rain|20.5|1076.3|61
SYD|1079.5,974.5|2013-02-23 00:45:08|Rain|16.0|908.0|61
ABX|1079.5,975.5|2017-01-22 21:27:41|Snow|-5.7|949.1|67
MEL|1079.5,976.5|2013-06-26 09:43:44|Snow|-2.2|775.3|70
ADL|1079.5,977.5|2015-09-13 06:22:52|Sunny|26.8|772.8|69
BRB|1079.5,978.5|2013-01-12 18:16:15|Sunny|28.5|1088.4|59
PER|1079.5,979.5|2009-10-15 21:34:37|Rain|16.9|981.1|67
BNK|1079.5,980.5|2016-10-11 07:33:22|Rain|17.5|937.1|59
HOB|1079.5,981.5|2015-07-19 02:05:24|Snow|-2.0|704.3|59
CAN|1079.5,982.5|2010-01-27 18:19:53|Snow|-3.9|999.7|57
DAR|1079.5,983.5|2015-04-04 18:27:03|Rain|23.2|942.7|61
SYD|1079.5,984.5|2017-04-03 21:50:04|Snow|-4.1|856.9|70
ABX|1079.5,985.5|2008-06-10 05:48:17|Rain|22.2|846.0|58
MEL|1079.5,986.5|2017-05-05 07:00:19|Snow|-4.2|701.4|67
ADL|1079.5,987.5|2015-08-13 19:13:27|Sunny|13.6|996.1|56
BRB|1079.5,988.5|2017-01-01 08:29:40|Snow|-1.0|1109.7|57
PER|1079.5,989.5|2009-09-29 12:13:14|Snow|-4.6|1089.2|68
BNK|1079.5,990.5|2010-01-06 14:44:48|Rain|15.6|1002.8|63
HOB|1079.5,991.5|2012-12-08 15:48:03|Snow|-1.5|1104.4|59
CAN|1079.5,992.5|2015-11-15 16:05:15|Rain|23.7|852.6|56
DAR|1079.5,993.5|2012-06-28 03:23:40|Sunny|29.5|857.4|62
SYD|1079.5,994.5|2014-02-01 08:33:01|Sunny|16.3|961.0|67
ABX|1079.5,995.5|2008-05-31 06:37:44|Rain|22.3|1086.8|58
MEL|1079.5,996.5|2014-05-26 14:08:34|Sunny|32.4|809.1|56
ADL|1079.5,997.5|2013-10-30 12:25:40|Sunny|39.5|793.1|67
BRB|1079.5,998.5|2010-09-16 20:39:38|Sunny|36.0|726.8|63
PER|1079.5,999.5|2008-05-09 15:57:51|Snow|-1.0|990.4|66
BNK|1079.5,1000.5|2010-02-13 19:14:29|Snow|-3.0|1120.5|62
HOB|1079.5,1001.5|2008-01-07 17:57:51|Rain|15.1|1006.5|70
CAN|1079.5,1002.5|2017-09-20 01:48:45|Snow|-1.9|917.3|63
DAR|1079.5,1003.5|2011-10-17 22:54:33|Snow|-6.7|1187.9|67
SYD|1079.5,1004.5|2007-12-07 14:14:02|Sunny|15.1|703.7|61
ABX|1079.5,1005.5|2008-01-10 02:37:20|Snow|-6.8|758.2|65
MEL|1079.5,1006.5|2008-03-18 03:47:02|Sunny|23.1|932.9|64
ADL|1079.5,1007.5|2016-01-09 00:52:06|Rain|17.3|1146.3|68
BRB|1079.5,1008.5|2009-12-14 19:54:43|Sunny|23.9|819.5|60
PER|1079.5,1009.5|2012-11-24 22:06:55|Rain|16.3|1159.0|63
BNK|1079.5,1010.5|2012-02-15 09:06:12|Snow|-4.4|778.6|67
HOB|1079.5,1011.5|2012-06-10 11:37:41|Sunny|16.6|790.2|65
CAN|1079.5,1012.5|2016-09-16 07:14:15|Rain|18.8|950.3|61
DAR|1079.5,1013.5|2013-05-22 11:31:01|Sunny|38.3|1095.5|56
SYD|1079.5,1014.5|2008-03-08 08:55:03|Sunny|37.8|856.0|56
ABX|1079.5,1015.5|2008-07-27 04:06:41|Sunny|20.4|711.1|62
MEL|1079.5,1016.5|2016-01-30 10:17:16|Sunny|21.5|902.7|63
ADL|1079.5,1017.5|2014-08-15 06:07:07|Sunny|37.7|1045.4|68
BRB|1079.5,1018.5|2015-08-10 12:21:24|Rain|16.2|703.4|61
PER|1079.5,1019.5|2017-05-01 13:52:36|Rain|17.2|845.5|63
BNK|1079.5,1020.5|2008-01-16 04:33:19|Snow|-4.4|733.8|65
HOB|1079.5,1021.5|2015-08-30 03:13:58|Rain|22.4|822.8|70
CAN|1079.5,1022.5|2009-09-08 10:46:16|Rain|22.6|943.7|70
DAR|1079.5,1023.5|2012-09-04 08:42:41|Rain|21.9|834.0|68
